Title:       ,Ning-LJ two half cells module
 -2.131391 , 4.9832770
 -2.130941 , 4.9863290
 -2.130535 , 4.9825190
 -2.130156 , 4.9795670
 -2.130147 , 4.9796480
 -2.130100 , 4.9863720
 -2.129793 , 4.9822190
 -2.129491 , 4.9787840
 -2.129408 , 4.9821310
 -2.129386 , 4.9793740
 -2.128673 , 4.9770420
 -2.128493 , 4.9740680
 -2.128466 , 4.9760770
 -2.128371 , 4.9780780
 -2.128057 , 4.9781990
 -2.128029 , 4.9734190
 -2.127605 , 4.9748080
 -2.127419 , 4.9722840
 -2.127194 , 4.9743290
 -2.127129 , 4.9714530
 -2.126747 , 4.9704870
 -2.126289 , 4.9694040
 -2.126179 , 4.9691330
 -2.125998 , 4.9709610
 -2.125702 , 4.9674800
 -2.125657 , 4.9672160
 -2.125309 , 4.9663980
 -2.125154 , 4.9665380
 -2.124888 , 4.9643710
 -2.124583 , 4.9641750
 -2.123919 , 4.9634250
 -2.123919 , 4.9611010
 -2.123321 , 4.9636550
 -2.123234 , 4.9623130
 -2.123126 , 4.9605560
 -2.122956 , 4.9591860
 -2.122806 , 4.9604170
 -2.122594 , 4.9555340
 -2.122464 , 4.9573870
 -2.122431 , 4.9591710
 -2.122050 , 4.9568000
 -2.121629 , 4.9579620
 -2.121010 , 4.9525610
 -2.120923 , 4.9559200
 -2.120852 , 4.9559750
 -2.120789 , 4.9540150
 -2.120772 , 4.9515230
 -2.120309 , 4.9494950
 -2.119856 , 4.9503640
 -2.119644 , 4.9517830
 -2.119018 , 4.9487420
 -2.118776 , 4.9492330
 -2.118623 , 4.9473260
 -2.118464 , 4.9452890
 -2.118450 , 4.9434620
 -2.118376 , 4.9469810
 -2.117757 , 4.9458480
 -2.117702 , 4.9445700
 -2.117326 , 4.9434140
 -2.116828 , 4.9387260
 -2.116555 , 4.9406990
 -2.116241 , 4.9418890
 -2.116095 , 4.9436830
 -2.115745 , 4.9374310
 -2.115598 , 4.9373520
 -2.115475 , 4.9387990
 -2.115000 , 4.9380970
 -2.114716 , 4.9369930
 -2.114699 , 4.9347800
 -2.114181 , 4.9309130
 -2.114106 , 4.9348400
 -2.114060 , 4.9335010
 -2.113561 , 4.9332440
 -2.113440 , 4.9311000
 -2.112535 , 4.9311310
 -2.112507 , 4.9277610
 -2.112339 , 4.9264080
 -2.112227 , 4.9289990
 -2.111694 , 4.9315750
 -2.111130 , 4.9272490
 -2.110952 , 4.9250980
 -2.110793 , 4.9257390
 -2.110250 , 4.9245150
 -2.110242 , 4.9216780
 -2.109989 , 4.9241730
 -2.109679 , 4.9181940
 -2.109668 , 4.9215450
 -2.109301 , 4.9209120
 -2.108950 , 4.9189340
 -2.108716 , 4.9208120
 -2.108194 , 4.9178120
 -2.107626 , 4.9155190
 -2.107573 , 4.9155650
 -2.107563 , 4.9140090
 -2.107291 , 4.9180520
 -2.107026 , 4.9118970
 -2.106643 , 4.9131790
 -2.106500 , 4.9118100
 -2.106153 , 4.9117580
 -2.105336 , 4.9111230
 -2.105248 , 4.9089840
 -2.104861 , 4.9088150
 -2.104356 , 4.9078520
 -2.104296 , 4.9047010
 -2.103873 , 4.9075760
 -2.103609 , 4.9042530
 -2.103583 , 4.9052210
 -2.103503 , 4.9034260
 -2.103142 , 4.9016270
 -2.102294 , 4.9014960
