Title:       ,Ning-LJ two half cells module
 -1.062842 , 5.3691980
 -1.058874 , 5.3672010
 -1.053708 , 5.3676050
 -1.048893 , 5.3671990
 -1.045783 , 5.3684070
 -1.044063 , 5.3681830
 -1.042003 , 5.3684790
 -1.039139 , 5.3670330
 -1.034972 , 5.3672690
 -1.030680 , 5.3664190
 -1.026513 , 5.3676130
 -1.024258 , 5.3672520
 -1.022938 , 5.3671810
 -1.019013 , 5.3672060
 -1.014755 , 5.3671280
 -1.009537 , 5.3664510
 -1.005096 , 5.3671190
 -1.001387 , 5.3669650
 -0.997383 , 5.3671280
 -0.992541 , 5.3653900
 -0.986583 , 5.3658970
 -0.979716 , 5.3661360
 -0.974816 , 5.3666350
 -0.970414 , 5.3655190
 -0.964141 , 5.3666430
 -0.957204 , 5.3654590
 -0.948621 , 5.3654530
 -0.943413 , 5.3636140
 -0.939519 , 5.3640390
 -0.933211 , 5.3656500
 -0.926470 , 5.3662150
 -0.919660 , 5.3648140
 -0.913789 , 5.3649080
 -0.909033 , 5.3641280
 -0.902869 , 5.3644740
 -0.895789 , 5.3631510
 -0.888974 , 5.3639670
 -0.883022 , 5.3642900
 -0.877791 , 5.3645190
 -0.870948 , 5.3636550
 -0.861994 , 5.3642480
 -0.853333 , 5.3628390
 -0.845653 , 5.3625850
 -0.838832 , 5.3620350
 -0.831127 , 5.3641410
 -0.820495 , 5.3644220
 -0.809326 , 5.3628590
 -0.800832 , 5.3610050
 -0.791996 , 5.3625990
 -0.783494 , 5.3628260
 -0.772978 , 5.3622080
 -0.761683 , 5.3605790
 -0.751293 , 5.3619230
 -0.741697 , 5.3628060
 -0.730362 , 5.3629740
 -0.718221 , 5.3616710
 -0.703695 , 5.3624440
 -0.691247 , 5.3605660
 -0.680260 , 5.3603400
 -0.669531 , 5.3598630
 -0.657202 , 5.3623290
 -0.643230 , 5.3613110
 -0.628977 , 5.3594640
 -0.616795 , 5.3594130
 -0.605625 , 5.3614470
 -0.594445 , 5.3625080
 -0.580687 , 5.3612110
 -0.565340 , 5.3591380
 -0.549347 , 5.3598130
 -0.533493 , 5.3608080
 -0.518906 , 5.3607680
 -0.505363 , 5.3598810
 -0.490141 , 5.3599910
 -0.473871 , 5.3592050
 -0.455273 , 5.3590370
 -0.436180 , 5.3586750
 -0.419351 , 5.3596530
 -0.403547 , 5.3595500
 -0.388780 , 5.3578170
 -0.372716 , 5.3581170
 -0.353738 , 5.3590250
 -0.332858 , 5.3589500
 -0.312012 , 5.3578380
 -0.292774 , 5.3574860
 -0.275433 , 5.3586910
 -0.256513 , 5.3586540
 -0.236533 , 5.3564040
 -0.215066 , 5.3564440
 -0.192968 , 5.3571400
 -0.172700 , 5.3574810
 -0.153812 , 5.3575440
 -0.134311 , 5.3570940
 -0.113395 , 5.3567440
 -0.090342 , 5.3565290
 -0.065969 , 5.3555640
 -0.042292 , 5.3567050
 -0.019195 , 5.3574270
 0.0016533 , 5.3560230
 0.0260730 , 5.3555050
 0.0505658 , 5.3547370
 0.0769214 , 5.3549980
 0.1027311 , 5.3559070
 0.1259130 , 5.3547910
 0.1488395 , 5.3557800
 0.1735402 , 5.3559580
 0.1986494 , 5.3547030
 0.2261926 , 5.3536590
 0.2529551 , 5.3536820
 0.2772216 , 5.3543600
 0.2995078 , 5.3546530
 0.3230540 , 5.3533740
 0.3477185 , 5.3535510
 0.3739522 , 5.3531350
 0.3986803 , 5.3521150
 0.4233693 , 5.3539300
 0.4453789 , 5.3546720
 0.4675834 , 5.3534290
 0.4908985 , 5.3522150
 0.5144875 , 5.3499380
 0.5379382 , 5.3509030
 0.5591722 , 5.3515920
 0.5775192 , 5.3522060
 0.5952619 , 5.3522680
 0.6138801 , 5.3516790
 0.6324430 , 5.3496480
 0.6505134 , 5.3493060
 0.6662137 , 5.3486600
 0.6789729 , 5.3507220
 0.6901025 , 5.3503980
 0.7015949 , 5.3499860
 0.7151821 , 5.3493790
 0.7284861 , 5.3486610
 0.7405143 , 5.3479980
 0.7498175 , 5.3494010
 0.7564195 , 5.3487050
 0.7647322 , 5.3489550
 0.7735575 , 5.3479560
 0.7826158 , 5.3479050
 0.7913467 , 5.3486850
 0.7974177 , 5.3492960
 0.8027430 , 5.3478020
 0.8099158 , 5.3480080
 0.8176636 , 5.3464250
 0.8256055 , 5.3474380
 0.8309029 , 5.3473630
 0.8335842 , 5.3477050
 0.8385569 , 5.3476220
 0.8441294 , 5.3474250
 0.8504992 , 5.3456680
 0.8567357 , 5.3455720
 0.8606031 , 5.3461360
 0.8629928 , 5.3475320
 0.8656479 , 5.3459920
 0.8697498 , 5.3456860
 0.8754325 , 5.3450260
 0.8796955 , 5.3446040
 0.8815760 , 5.3446800
 0.8817608 , 5.3467260
 0.8824489 , 5.3461850
 0.8865886 , 5.3458700
 0.8911671 , 5.3432240
 0.8950120 , 5.3427950
 0.8985143 , 5.3441390
 0.8988738 , 5.3441800
 0.8990127 , 5.3454330
 0.9012563 , 5.3443630
 0.9043683 , 5.3431590
 0.9080025 , 5.3430870
 0.9089531 , 5.3436750
 0.9093003 , 5.3428450
 0.9109809 , 5.3435240
 0.9137872 , 5.3426550
 0.9168519 , 5.3411770
 0.9190355 , 5.3434470
